RegionCode;Region/CityName;CountryName;CountryCode;ProductID;ProductName;Unit;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016
R053;Belarus;Vitebsk;BL;2666;Passenger cars in use;number;;;;;;205600;;;;288100;298400;313600;316000;304500;;;
R053;Belarus;Vitebsk;BL;2667;Commercial Vehicles in Use;number;;;;;;10625;;;;17324;20276;20538;20183;19814;;;
R048;Belarus;Gomel;BL;2666;Passenger cars in use;number;;;;;;239400;;;;290100;310200;330700;332900;342200;;;
R048;Belarus;Gomel;BL;2667;Commercial Vehicles in Use;number;;;;;;14896;;;;17150;18060;19016;18862;19741;;;
R049;Belarus;Grodno;BL;2666;Passenger cars in use;number;;;;;;226500;;;;293300;314600;336200;334100;338600;;;
R049;Belarus;Grodno;BL;2667;Commercial Vehicles in Use;number;;;;;;9721;;;;13528;14096;14346;14522;14870;;;
R051;Belarus;Minsk city;BL;2666;Passenger cars in use;number;;;;;;387300;;;;532100;561000;598500;587200;595300;;;
BL01_1;Belarus;Minsk;BL;2666;Passenger cars in use;number;;;;;;387300;;;;532100;561000;598500;587200;595300;;;
R051;Belarus;Minsk city;BL;2667;Commercial Vehicles in Use;number;;;;;;13730;;;;19551;20722;19737;22359;22971;;;
BL01_1;Belarus;Minsk;BL;2667;Commercial Vehicles in Use;number;;;;;;13730;;;;19551;20722;19737;22359;22971;;;
R050;Belarus;Minsk;BL;2666;Passenger cars in use;number;;;;;;258100;;;;357500;384200;404700;408900;415000;;;
BL01_2 approx.;Belarus;Minsk;BL;2666;Passenger cars in use;number;;;;;;258100;;;;357500;384200;404700;408900;415000;;;
R050;Belarus;Minsk;BL;2667;Commercial Vehicles in Use;number;;;;;;14500;;;;18860;19972;20528;21203;19436;;;
BL01_2 approx.;Belarus;Minsk;BL;2667;Commercial Vehicles in Use;number;;;;;;14500;;;;18860;19972;20528;21203;19436;;;
R052;Belarus;Mogilev;BL;2666;Passenger cars in use;number;;;;;;155700;;;;228600;257100;260800;260800;268300;;;
R052;Belarus;Mogilev;BL;2667;Commercial Vehicles in Use;number;;;;;;9511;;;;19236;17037;16040;16506;21909;;;
BE;Belgium;Total;BE;2666;Passenger cars in use;number;4678376;;;;;;;5048723;5130578;5192566;5276283;5407015;5443807;5493472;5555499;5623579;
BE;Belgium;Total;BE;2668;Motorcycles and Mopeds in Use;number;277838;;;;;;;374743;388280;403940;418915;433958;441324;450793;456512;465786;
BE;Belgium;Total;BE;2667;Commercial Vehicles in Use;number;563153;;;;;;;706226;727881;740123;753736;777314;789042;800224;812935;831453;
R044;Belgium;Brussels-Capital;BE;2666;Passenger cars in use;number;;;;;;;;498110;509306;511982;523160;513050;;;513529;514651;
R044;Belgium;Brussels-Capital;BE;2668;Motorcycles and Mopeds in Use;number;;;;;;;;23852;25275;26602;27892;29490;;;31812;32328;
R044;Belgium;Brussels-Capital;BE;2667;Commercial Vehicles in Use;number;;;;;;;;73433;74806;74435;74855;74189;;;76726;78049;
R045;Belgium;Flemish;BE;2666;Passenger cars in use;number;;;;;;;;3000869;3049789;3086631;3126050;3223690;;;3320409;3364863;
R045;Belgium;Flemish;BE;2668;Motorcycles and Mopeds in Use;number;;;;;;;;214951;221989;230658;239281;248057;;;259301;264395;
R045;Belgium;Flemish;BE;2667;Commercial Vehicles in Use;number;;;;;;;;436228;450965;459930;468221;485168;;;504006;514667;
R046;Belgium;Walloon;BE;2666;Passenger cars in use;number;;;;;;;;1543116;1564877;1587418;1620448;1663600;;;1715249;1736384;
R046;Belgium;Walloon;BE;2668;Motorcycles and Mopeds in Use;number;;;;;;;;135541;140634;146254;151256;155904;;;164240;167604;
R046;Belgium;Walloon;BE;2667;Commercial Vehicles in Use;number;;;;;;;;196271;201832;205472;210383;217694;;;231293;237823;
BE01;Belgium;Antwerp;BE;2666;Passenger cars in use;number;;;;;;;;;;;;645816;;;658337;668590;
BE01;Belgium;Antwerp;BE;2668;Motorcycles and Mopeds in Use;number;;;;;;;;;;;;46074;;;47662;48458;
BE01;Belgium;Antwerp;BE;2667;Commercial Vehicles in Use;number;;;;;;;;;;;;86142;;;88133;89526;
BE02;Belgium;Brussels;BE;2666;Passenger cars in use;number;;;;;;;;;;;;1322628;;;1353958;1367472;
BE02;Belgium;Brussels;BE;2668;Motorcycles and Mopeds in Use;number;;;;;;;;;;;;95732;;;101346;103402;
BE02;Belgium;Brussels;BE;2667;Commercial Vehicles in Use;number;;;;;;;;;;;;176467;;;181999;185122;
BE03 approx.;Belgium;Ghent;BE;2666;Passenger cars in use;number;;;;;;;;;;;;248867;;;254973;257799;
BE03 approx.;Belgium;Ghent;BE;2668;Motorcycles and Mopeds in Use;number;;;;;;;;;;;;19570;;;20192;20713;
BE03 approx.;Belgium;Ghent;BE;2667;Commercial Vehicles in Use;number;;;;;;;;;;;;36861;;;39009;40031;
BE04 approx.;Belgium;Charleroi;BE;2666;Passenger cars in use;number;;;;;;;;;;;;188425;;;191547;192595;
BE04 approx.;Belgium;Charleroi;BE;2668;Motorcycles and Mopeds in Use;number;;;;;;;;;;;;15923;;;16613;16885;
BE04 approx.;Belgium;Charleroi;BE;2667;Commercial Vehicles in Use;number;;;;;;;;;;;;22971;;;23541;24132;
BE05 approx.;Belgium;Liege;BE;2666;Passenger cars in use;number;;;;;;;;;;;;273669;;;278861;281453;
BE05 approx.;Belgium;Liege;BE;2668;Motorcycles and Mopeds in Use;number;;;;;;;;;;;;24044;;;25645;26281;
BE05 approx.;Belgium;Liege;BE;2667;Commercial Vehicles in Use;number;;;;;;;;;;;;32964;;;34295;35193;
BE06;Belgium;Bruges;BE;2666;Passenger cars in use;number;;;;;;;;;;;;133068;;;137071;138746;
BE06;Belgium;Bruges;BE;2668;Motorcycles and Mopeds in Use;number;;;;;;;;;;;;11745;;;11853;11949;
BE06;Belgium;Bruges;BE;2667;Commercial Vehicles in Use;number;;;;;;;;;;;;20459;;;21096;21839;
BE07 approx.;Belgium;Namur;BE;2666;Passenger cars in use;number;;;;;;;;;;;;142866;;;148123;150158;
BE07 approx.;Belgium;Namur;BE;2668;Motorcycles and Mopeds in Use;number;;;;;;;;;;;;13797;;;14249;14442;
BE07 approx.;Belgium;Namur;BE;2667;Commercial Vehicles in Use;number;;;;;;;;;;;;18403;;;19821;20519;
BE08;Belgium;Mons;BE;2666;Passenger cars in use;number;;;;;;;;;;;;114826;;;124537;126260;
BE08;Belgium;Mons;BE;2668;Motorcycles and Mopeds in Use;number;;;;;;;;;;;;10204;;;11055;11253;
BE08;Belgium;Mons;BE;2667;Commercial Vehicles in Use;number;;;;;;;;;;;;12714;;;13865;14230;
BV;Bolivia;Total;BV;2666;Passenger cars in use;number;;;;159305;173402;184916;200115;215859;236477;245621;254606;269718;284307;303076;324088;;
BV;Bolivia;Total;BV;2667;Commercial Vehicles in Use;number;;;;160458;176115;184914;197249;216499;244573;259894;275590;299847;325402;351622;378012;;
BV;Bolivia;Total;BV;2668;Motorcycles and Mopeds in Use;number;;;;15467;19426;23412;27705;34781;44980;57008;72986;104224;166063;221217;280579;;
R069;Bolivia;Chuquisaca;BV;2666;Passenger cars in use;number;;;;6808;7309;7611;8322;9248;10244;10738;11178;11904;12529;13666;14461;;
R069;Bolivia;Chuquisaca;BV;2667;Commercial Vehicles in Use;number;;;;7203;7710;7882;8190;8743;9763;10454;10958;11714;12299;13158;13824;;
R069;Bolivia;Chuquisaca;BV;2668;Motorcycles and Mopeds in Use;number;;;;1214;1407;1582;1800;2085;2578;3274;4155;5438;7101;9188;11246;;
R071;Bolivia;La Paz;BV;2666;Passenger cars in use;number;;;;51950;54563;57212;60730;62686;65912;66825;68164;70997;74866;79895;85594;;
R071;Bolivia;La Paz;BV;2667;Commercial Vehicles in Use;number;;;;47286;51145;53467;58715;65891;75552;79936;85801;93251;102635;112735;121187;;
R071;Bolivia;La Paz;BV;2668;Motorcycles and Mopeds in Use;number;;;;2665;3397;3891;4488;5223;6053;7172;8681;12119;18624;24729;30532;;
R070;Bolivia;Cochabamba;BV;2666;Passenger cars in use;number;;;;33458;37035;40819;46279;49167;54107;56301;57995;60697;63308;66955;70819;;
R070;Bolivia;Cochabamba;BV;2667;Commercial Vehicles in Use;number;;;;32943;36598;39253;42628;45397;51443;54784;57164;61109;64813;68559;72486;;
R070;Bolivia;Cochabamba;BV;2668;Motorcycles and Mopeds in Use;number;;;;3689;4897;6212;8175;10245;13865;18249;23542;32929;45644;57597;70116;;
R072;Bolivia;Oruro;BV;2666;Passenger cars in use;number;;;;6999;7877;8533;9244;9860;10769;11067;11573;12823;13685;14446;15451;;
R072;Bolivia;Oruro;BV;2667;Commercial Vehicles in Use;number;;;;10083;11702;12381;13183;14471;16476;17583;18821;21228;23091;24572;26037;;
R072;Bolivia;Oruro;BV;2668;Motorcycles and Mopeds in Use;number;;;;415;494;556;642;812;921;1140;1497;2783;4951;6883;8808;;
R074;Bolivia;Potosi;BV;2666;Passenger cars in use;number;;;;6627;7173;7509;8309;9615;10086;10439;10732;11844;12316;12789;13302;;
R074;Bolivia;Potosi;BV;2667;Commercial Vehicles in Use;number;;;;7940;8897;9241;9927;11231;12089;12396;12795;14545;15474;16238;17020;;
R074;Bolivia;Potosi;BV;2668;Motorcycles and Mopeds in Use;number;;;;206;279;367;437;491;553;661;842;1305;2682;3848;5027;;
R076;Bolivia;Tarija;BV;2666;Passenger cars in use;number;;;;8274;8749;8973;9679;10747;11665;12411;13266;14146;14895;15825;17000;;
R076;Bolivia;Tarija;BV;2667;Commercial Vehicles in Use;number;;;;10555;11369;11765;12345;13667;15094;16034;16849;17947;19115;20277;21666;;
R076;Bolivia;Tarija;BV;2668;Motorcycles and Mopeds in Use;number;;;;999;1240;1537;1779;2274;3070;4072;5242;6785;9402;12488;16309;;
R075;Bolivia;Santa Cruz;BV;2666;Passenger cars in use;number;;;;44505;49795;53329;56610;63636;72776;76917;80779;86316;91622;98250;106033;;
R075;Bolivia;Santa Cruz;BV;2667;Commercial Vehicles in Use;number;;;;43354;47375;49551;50852;55560;62437;66777;71101;77464;84558;91875;100407;;
R075;Bolivia;Santa Cruz;BV;2668;Motorcycles and Mopeds in Use;number;;;;3169;4158;5109;5634;7965;10850;14107;19458;30981;60218;84368;110042;;
R068;Bolivia;Beni;BV;2666;Passenger cars in use;number;;;;679;896;925;938;896;915;920;916;961;1016;1168;1332;;
R068;Bolivia;Beni;BV;2667;Commercial Vehicles in Use;number;;;;1011;1191;1225;1237;1327;1406;1459;1475;1583;1814;1938;2269;;
R068;Bolivia;Beni;BV;2668;Motorcycles and Mopeds in Use;number;;;;3109;3553;4157;4749;5685;7090;8333;9569;11756;17082;21331;27020;;
R073;Bolivia;Pando;BV;2666;Passenger cars in use;number;;;;5;5;5;4;4;3;3;3;30;70;82;96;;
R073;Bolivia;Pando;BV;2667;Commercial Vehicles in Use;number;;;;18;18;17;17;15;12;12;12;101;225;300;443;;
R073;Bolivia;Pando;BV;2668;Motorcycles and Mopeds in Use;number;;;;1;1;1;1;1;;;;128;359;785;1479;;
BV01;Bolivia;Santa Cruz;BV;2666;Passenger cars in use;number;;;;40621;45322;48478;51409;58009;66843;70734;74241;78843;83454;89444;97005;;
BV01;Bolivia;Santa Cruz;BV;2667;Commercial Vehicles in Use;number;;;;36850;40285;42067;43101;47240;53828;57816;61739;66691;72459;78542;86340;;
BV01;Bolivia;Santa Cruz;BV;2668;Motorcycles and Mopeds in Use;number;;;;2832;3644;4424;4815;6823;9509;12423;16740;23489;33322;43062;53071;;
BV02;Bolivia;La Paz;BV;2666;Passenger cars in use;number;;;;51852;54465;57113;60633;62592;65828;66737;67955;70125;73632;78486;83913;;
BV02;Bolivia;La Paz;BV;2667;Commercial Vehicles in Use;number;;;;46700;50558;52880;58158;65376;75061;79418;85035;91024;99632;109209;116938;;
BV02;Bolivia;La Paz;BV;2668;Motorcycles and Mopeds in Use;number;;;;2658;3390;3884;4481;5216;6047;7161;8637;11898;17859;23362;28550;;
BV03;Bolivia;Cochabamba;BV;2666;Passenger cars in use;number;;;;24496;26876;29648;33833;35739;39106;40572;41528;42723;44524;47170;49737;;
BV03;Bolivia;Cochabamba;BV;2667;Commercial Vehicles in Use;number;;;;16906;18311;19469;21094;22202;25064;26938;28227;29483;31432;33527;35516;;
BV03;Bolivia;Cochabamba;BV;2668;Motorcycles and Mopeds in Use;number;;;;3132;4171;5362;7055;8711;11795;15487;19803;26809;35629;44667;51918;;
BV04;Bolivia;Oruro;BV;2666;Passenger cars in use;number;;;;6952;7831;8487;9200;9822;10734;11029;11533;12652;13411;14160;15129;;
BV04;Bolivia;Oruro;BV;2667;Commercial Vehicles in Use;number;;;;9907;11551;12280;13160;14541;16689;17910;19193;21179;22748;24214;25635;;
BV04;Bolivia;Oruro;BV;2668;Motorcycles and Mopeds in Use;number;;;;412;488;551;637;811;925;1145;1503;2782;4858;6673;8507;;
BV05;Bolivia;Sucre;BV;2666;Passenger cars in use;number;;;;6690;7186;7492;8208;9151;10159;10651;11094;11815;12430;13558;14344;;
BV05;Bolivia;Sucre;BV;2667;Commercial Vehicles in Use;number;;;;6737;7217;7463;7895;8570;9766;10617;11206;12073;12762;13777;14526;;
BV05;Bolivia;Sucre;BV;2668;Motorcycles and Mopeds in Use;number;;;;1197;1377;1546;1763;2043;2541;3231;4114;5391;6918;8892;10824;;
BV06;Bolivia;Tarija;BV;2666;Passenger cars in use;number;;;;6297;6645;6803;7391;8416;9179;9778;10458;11164;11729;12432;13308;;
BV06;Bolivia;Tarija;BV;2667;Commercial Vehicles in Use;number;;;;7037;7671;7989;8437;9622;10886;11713;12336;13200;14111;14990;15898;;
BV06;Bolivia;Tarija;BV;2668;Motorcycles and Mopeds in Use;number;;;;887;1077;1343;1539;1943;2352;3065;3982;5094;6972;9238;11885;;
BV07;Bolivia;Potosí;BV;2666;Passenger cars in use;number;;;;6013;6516;6855;7656;8951;9449;9774;10057;10857;11183;11549;11948;;
BV07;Bolivia;Potosí;BV;2667;Commercial Vehicles in Use;number;;;;6480;7317;7615;8330;9650;10686;11045;11458;12568;13254;13819;14433;;
BV07;Bolivia;Potosí;BV;2668;Motorcycles and Mopeds in Use;number;;;;190;251;331;386;419;486;596;743;1109;1784;2537;3307;;
R060;Bosnia-Herzegovina;Federation of Bosnia and Herzegovina;BS;2666;Passenger cars in use;;;;;;;;400984;410796;447899;454890;;;;482344;499577;;
R060;Bosnia-Herzegovina;Federation of Bosnia and Herzegovina;BS;2668;Motorcycles and Mopeds in Use;;;;;;;;;;;14180;;;;6844;6395;;
R060;Bosnia-Herzegovina;Federation of Bosnia and Herzegovina;BS;2667;Commercial Vehicles in Use;;;;;;;;46768;50141;;48046;;;;47661;48295;;
BS01;Bosnia-Herzegovina;Sarajevo;BS;2666;Passenger cars in use;;;;;;;;82049;87604;104437;104347;;;;113268;117116;;
BS01;Bosnia-Herzegovina;Sarajevo;BS;2668;Motorcycles and Mopeds in Use;;;;;;;;;;;1997;;;;1194;1219;;
BS01;Bosnia-Herzegovina;Sarajevo;BS;2667;Commercial Vehicles in Use;;;;;;;;9218;11108;;10246;;;;9749;9892;;
R061;Bosnia-Herzegovina;Republika Srpska;BS;2666;Passenger cars in use;;;;;;;;235814;250801;272570;273112;;;;271729;278392;;
R061;Bosnia-Herzegovina;Republika Srpska;BS;2668;Motorcycles and Mopeds in Use;;;;;;;;;;;9348;;;;3782;3327;;
R061;Bosnia-Herzegovina;Republika Srpska;BS;2667;Commercial Vehicles in Use;;;;;;;;11734;11606;;28022;;;;29035;29704;;
R059;Bosnia-Herzegovina;Brcko District;BS;2666;Passenger cars in use;;;;;;;;22247;22000;22273;23233;;;;22342;23418;;
R059;Bosnia-Herzegovina;Brcko District;BS;2668;Motorcycles and Mopeds in Use;;;;;;;;;;;1319;;;;761;780;;
R059;Bosnia-Herzegovina;Brcko District;BS;2667;Commercial Vehicles in Use;;;;;;;;2139;2600;;2121;;;;2220;2391;;
BS;Bosnia-Herzegovina;Total;BS;2666;Passenger cars in use;;;;;;;;659045;683597;742742;751235;;;;776415;801387;;
BS;Bosnia-Herzegovina;Total;BS;2668;Motorcycles and Mopeds in Use;;;;;;;;;;10525;24847;;;;11387;10502;;
BS;Bosnia-Herzegovina;Total;BS;2667;Commercial Vehicles in Use;;;;;;;;60641;64347;75731;78189;;;;78916;80390;;
BR;Brazil;Total;BR;2666;Passenger cars in use;number;;;21837599;22967393;24191490;25518793;26649027;28548535;30681817;33068877;35690017;38237928;40983648;45444387;47946665;;
BR;Brazil;Total;BR;2667;Commercial Vehicles in Use;number;;;5549680;5817790;6144978;6498596;6773525;7246586;7852532;8494808;9365383;10325870;11248647;12679884;13677585;;
BR;Brazil;Total;BR;2668;Motorcycles and Mopeds in Use;number;;;5222244;6042616;6915666;7923853;9090921;10734408;12597791;14168331;15983838;17884658;19494390;21597415;23027875;;
R056;Brazil;North;BR;2666;Passenger cars in use;number;;;472729;509914;550877;597160;525649;589083;658778;741983;835942;924926;1022454;1338252;1441663;;
R056;Brazil;North;BR;2667;Commercial Vehicles in Use;number;;;222469;240904;263326;288108;279471;303763;336875;370049;413242;460647;504967;640723;696906;;
R056;Brazil;North;BR;2668;Motorcycles and Mopeds in Use;number;;;317497;381688;455936;539280;596019;701715;840108;982394;1139443;1315431;1488680;1874742;2064296;;
R055;Brazil;Northeast;BR;2666;Passenger cars in use;number;;;2483490;2625281;2766691;2939688;2864478;3116832;3382673;3714132;4122636;4508854;4951263;5352291;5760425;;
R055;Brazil;Northeast;BR;2667;Commercial Vehicles in Use;number;;;833282;878136;925574;985377;976113;1052503;1143310;1253139;1414154;1579936;1740277;1886968;2058888;;
R055;Brazil;Northeast;BR;2668;Motorcycles and Mopeds in Use;number;;;1055914;1250874;1440465;1664240;1869167;2231425;2693241;3203260;3852790;4538844;5137246;5684595;6211226;;
R057;Brazil;Southeast;BR;2666;Passenger cars in use;number;;;12761337;13350882;13963208;14651243;15507296;16528695;17680832;18935666;20260836;21554748;22904466;25207048;26421741;;
R057;Brazil;Southeast;BR;2667;Commercial Vehicles in Use;number;;;2810775;2917613;3048110;3201818;3392080;3627038;3928894;4234903;4645105;5111195;5542826;6196914;6637267;;
R057;Brazil;Southeast;BR;2668;Motorcycles and Mopeds in Use;number;;;2297856;2601054;2929392;3323462;3874453;4594580;5369675;5913438;6518559;7153089;7658731;8429258;8873235;;
R058;Brazil;South;BR;2666;Passenger cars in use;number;;;4635465;4899376;5218391;5526293;5817032;6205460;6656586;7151528;7704700;8251402;8847550;9810506;10355843;;
R058;Brazil;South;BR;2667;Commercial Vehicles in Use;number;;;1191439;1256009;1341284;1420604;1492021;1584136;1700141;1824621;1996503;2186687;2379331;2696778;2919141;;
R058;Brazil;South;BR;2668;Motorcycles and Mopeds in Use;number;;;1027842;1198570;1388300;1596013;1838587;2124955;2406176;2616072;2842990;3060248;3240732;3394094;3524907;;
R054;Brazil;Central-West;BR;2666;Passenger cars in use;number;;;1484578;1581940;1692323;1804409;1934572;2108465;2302948;2525568;2765903;2997998;3257915;3736290;3966993;;
R054;Brazil;Central-West;BR;2667;Commercial Vehicles in Use;number;;;491715;525128;566684;602689;633840;679146;743312;812096;896379;987405;1081246;1258501;1365383;;
R054;Brazil;Central-West;BR;2668;Motorcycles and Mopeds in Use;number;;;523135;610430;701573;800858;912695;1081733;1288591;1453167;1630056;1817046;1969001;2214726;2354211;;
BR01;Brazil;Sao Paulo;BR;2666;Passenger cars in use;number;;;4375291;4561460;4751114;4966921;5237204;5576424;5949174;6307989;6625901;6927034;7215209;7879220;8197911;;
BR01;Brazil;Sao Paulo;BR;2667;Commercial Vehicles in Use;number;;;828092;855071;889422;928484;981258;1052351;1146817;1230998;1334242;1455361;1548679;1715420;1827123;;
BR01;Brazil;Sao Paulo;BR;2668;Motorcycles and Mopeds in Use;number;;;436632;494643;553306;634325;750228;898489;1063281;1163642;1274699;1384063;1461968;1604121;1681365;;
BR02;Brazil;Rio de Janeiro;BR;2666;Passenger cars in use;number;;;1686245;1748083;1803658;1865990;1935036;2030844;2134470;2262724;2398584;2537688;2697186;2868236;3008731;;
BR02;Brazil;Rio de Janeiro;BR;2667;Commercial Vehicles in Use;number;;;261919;271232;280337;291318;305131;323531;346284;374217;412229;459290;504243;550543;592687;;
BR02;Brazil;Rio de Janeiro;BR;2668;Motorcycles and Mopeds in Use;number;;;121811;142734;165263;189174;216778;261547;310777;346565;388944;436757;479644;529795;583339;;
BR03;Brazil;Salvador;BR;2666;Passenger cars in use;number;;;320049;336743;354462;377809;404961;435547;465159;501894;540466;575135;614824;648289;679552;;
BR03;Brazil;Salvador;BR;2667;Commercial Vehicles in Use;number;;;73542;77285;81351;86566;92767;100695;110020;119913;135175;149747;164340;177478;189779;;
BR03;Brazil;Salvador;BR;2668;Motorcycles and Mopeds in Use;number;;;31108;37087;42833;49838;58530;70900;88540;105456;123665;141550;159921;175573;188558;;
BR04;Brazil;Brasília metro;BR;2666;Passenger cars in use;number;;;592169;626000;662756;702681;756914;825188;889531;965170;1041518;1111153;1188755;1262382;1321868;;
BR04;Brazil;Brasília metro;BR;2667;Commercial Vehicles in Use;number;;;108003;114669;122448;130979;140299;152151;166973;185344;207860;230682;252945;276885;299232;;
BR04;Brazil;Brasília metro;BR;2668;Motorcycles and Mopeds in Use;number;;;55970;68369;78871;89256;102677;123817;150155;170271;191750;214316;232495;249590;266198;;
BR05;Brazil;Fortaleza metro;BR;2666;Passenger cars in use;number;;;301743;317249;331143;348363;369579;396915;426197;459199;497866;537070;578915;618068;657351;;
BR05;Brazil;Fortaleza metro;BR;2667;Commercial Vehicles in Use;number;;;76383;79837;83619;88013;94011;101802;110271;120133;133347;147101;160383;173095;187362;;
BR05;Brazil;Fortaleza metro;BR;2668;Motorcycles and Mopeds in Use;number;;;74077;81899;90188;99674;113152;131615;155997;183888;225610;273732;307832;341301;372023;;
